customer_id,first_name,last_name,gender,age,country,city,signup_date,company_size,industry
47978,Joseph,Dawson,Male,43,Australia,Sydney,2024-11-11,Individual,Retail
47979,Joseph,Weaver,Male,29,India,Bangalore,2025-02-05,SMB,Education
47980,Kylie,Li,Female,26,UK,London,2023-11-15,Startup,Retail
47981,Anna,Holt,Male,59,Germany,Berlin,2023-09-07,Enterprise,Education
47982,George,Benson,Other,37,UK,London,2022-06-11,SMB,Technology
47983,Cathy,Brown,Female,38,Singapore,Singapore,2025-03-25,Individual,Marketing
47984,Tracy,Martin,Female,28,USA,New York,2023-02-20,Individual,Education
47985,Mary,Davis,Female,65,USA,Chicago,2024-06-29,Enterprise,Technology
47986,Carlos,Hernandez,Female,37,UK,Manchester,2023-04-16,Individual,Marketing
47987,Evan,Walters,Female,43,UK,Manchester,2024-06-01,Individual,Marketing
47988,Christopher,Brown,Female,53,Australia,Melbourne,2022-08-08,Individual,Finance
47989,Christopher,Mitchell,Other,35,Singapore,Singapore,2024-11-11,Individual,Healthcare
47990,Scott,Hays,Male,51,Canada,Vancouver,2023-08-23,Individual,Finance
47991,Carl,Romero,Female,42,India,Bangalore,2023-07-29,Individual,Retail
47992,Steven,Cordova,Other,36,UK,London,2024-01-29,SMB,Finance
47993,Nicole,Moss,Other,62,Canada,Vancouver,2023-03-31,Enterprise,Retail
47994,Jasmine,Williams,Other,32,Singapore,Singapore,2024-06-18,SMB,Retail
47995,Rebecca,Gonzalez,Female,64,India,Ahmedabad,2024-04-26,Individual,Finance
47996,Victoria,Holt,Female,54,USA,San Francisco,2022-01-26,Enterprise,Healthcare
47997,Isaiah,Wallace,Female,37,Germany,Berlin,2022-08-11,Startup,Finance
47998,Grace,Smith,Male,55,Canada,Toronto,2022-02-05,Startup,Finance
47999,Matthew,Hanson,Other,23,India,Ahmedabad,2024-05-07,Startup,Retail
48000,Juan,Ross,Female,50,India,Ahmedabad,2023-04-27,Startup,Technology
48001,Pamela,Scott,Female,22,USA,Chicago,2024-03-15,Startup,Technology
48002,Patricia,White,Female,21,Canada,Vancouver,2023-03-17,Enterprise,Healthcare
48003,Amy,Pope,Other,33,Australia,Melbourne,2025-01-16,Enterprise,Technology
48004,Anthony,Wu,Other,53,UK,London,2024-07-06,Enterprise,Healthcare
48005,Gregory,Atkinson,Female,18,Australia,Sydney,2024-10-31,Startup,Marketing
48006,Sylvia,Schmidt,Other,55,India,Ahmedabad,2025-01-27,SMB,Finance
48007,Stephen,Edwards,Female,49,Australia,Sydney,2023-10-15,Individual,Finance
48008,Linda,Schultz,Male,32,Australia,Melbourne,2024-07-31,Startup,Retail
48009,Amber,Baker,Female,43,Singapore,Singapore,2022-04-14,Enterprise,Marketing
48010,Jean,Hernandez,Female,40,India,Ahmedabad,2022-04-05,Enterprise,Technology
48011,Megan,Anderson,Other,34,Australia,Melbourne,2022-10-10,Startup,Technology
48012,Michael,Woodard,Female,39,Singapore,Singapore,2023-12-12,Individual,Retail
48013,Rebecca,Hawkins,Male,39,USA,San Francisco,2022-02-12,Individual,Marketing
48014,Joshua,Cabrera,Other,37,India,Bangalore,2022-09-02,Individual,Finance
48015,Melissa,Shaw,Male,38,Germany,Berlin,2023-10-25,Individual,Healthcare
48016,Andrew,Guerra,Female,64,Singapore,Singapore,2024-03-18,Enterprise,Retail
48017,Philip,Young,Male,61,Australia,Sydney,2022-05-20,Enterprise,Healthcare
48018,Tiffany,Turner,Male,44,USA,New York,2024-02-13,Startup,Technology
48019,Ruben,Stanley,Female,20,India,Mumbai,2025-02-02,Startup,Education
48020,Harry,Wood,Female,40,USA,New York,2022-05-09,Startup,Marketing
48021,Kevin,Davis,Male,50,India,Mumbai,2023-06-19,SMB,Technology
48022,Darius,Porter,Male,18,Singapore,Singapore,2023-04-19,Startup,Finance
48023,Matthew,Dorsey,Male,45,UK,Manchester,2022-09-13,Startup,Marketing
48024,Garrett,Gomez,Female,22,UK,Manchester,2022-09-30,Startup,Finance
48025,Wendy,Bolton,Other,60,Australia,Sydney,2022-04-24,Individual,Marketing
48026,Rebecca,Turner,Male,42,USA,San Francisco,2022-05-09,Enterprise,Technology
48027,Jason,White,Other,39,Germany,Berlin,2025-04-03,SMB,Marketing
48028,Kevin,Wolfe,Male,37,Singapore,Singapore,2023-10-19,SMB,Retail
48029,Lauren,Ramirez,Female,52,India,Mumbai,2023-08-24,SMB,Retail
48030,Kristopher,Williams,Female,42,Australia,Sydney,2023-05-02,Startup,Marketing
48031,Christopher,Stout,Male,19,Germany,Berlin,2024-10-18,Individual,Education
48032,Anthony,White,Other,61,Canada,Vancouver,2024-05-16,Enterprise,Retail
48033,Robert,Massey,Female,53,Singapore,Singapore,2023-09-19,Enterprise,Education
48034,Kimberly,Wilson,Female,65,USA,San Francisco,2024-10-03,Startup,Finance
48035,Michelle,Perez,Female,55,USA,Chicago,2024-03-22,Enterprise,Healthcare
48036,Mitchell,Johnson,Other,19,USA,San Francisco,2023-10-12,SMB,Finance
48037,Melinda,Berry,Male,49,UK,London,2024-02-01,Startup,Finance
48038,Jacqueline,Mcgee,Female,33,Australia,Sydney,2022-04-12,Individual,Marketing
48039,Timothy,Kim,Female,46,Germany,Berlin,2023-12-04,Startup,Finance
48040,Daniel,Watkins,Other,38,Singapore,Singapore,2022-04-05,Individual,Marketing
48041,Francisco,Cabrera,Other,63,USA,New York,2023-12-12,Startup,Retail
48042,William,Ward,Male,49,UK,London,2024-07-17,Individual,Technology
48043,Richard,Lewis,Other,53,Canada,Toronto,2023-08-30,Enterprise,Finance
48044,Ryan,Campbell,Other,49,Singapore,Singapore,2024-03-10,Individual,Finance
48045,Lee,Johnson,Male,46,Singapore,Singapore,2022-07-20,Individual,Finance
48046,Julie,Grant,Male,22,UK,London,2022-02-10,Individual,Marketing
48047,Ryan,Simmons,Female,44,UK,Manchester,2022-11-05,Individual,Finance
48048,William,Gonzales,Other,20,Australia,Melbourne,2023-03-02,Startup,Healthcare
48049,Andrew,Reese,Female,38,Germany,Berlin,2023-03-31,Startup,Technology
48050,Amy,Nelson,Other,46,USA,San Francisco,2022-04-26,SMB,Finance
48051,Austin,Harris,Other,48,Canada,Toronto,2024-10-18,Individual,Education
48052,Beth,Gardner,Other,63,UK,Manchester,2022-07-17,Individual,Marketing
48053,Michael,Mora,Female,55,UK,Manchester,2025-01-15,Enterprise,Technology
48054,Caitlyn,Anderson,Male,23,Singapore,Singapore,2022-04-20,Startup,Marketing
48055,Ronald,Long,Other,64,USA,Chicago,2023-05-06,Startup,Marketing
48056,Daniel,Lewis,Female,65,UK,Manchester,2024-10-13,Startup,Marketing
48057,Kyle,Hill,Other,62,USA,New York,2023-04-12,SMB,Finance
48058,Laura,Crane,Female,27,Australia,Sydney,2023-12-20,Startup,Retail
48059,Justin,Mendoza,Other,61,Singapore,Singapore,2024-12-21,Individual,Technology
48060,Lauren,Clayton,Female,25,Germany,Munich,2023-06-15,Individual,Education
48061,Erica,Salazar,Male,39,Canada,Toronto,2024-04-01,SMB,Education
48062,Kimberly,Mcintosh,Female,30,India,Bangalore,2022-03-25,Individual,Healthcare
48063,Ross,King,Male,64,Canada,Toronto,2022-07-17,Enterprise,Healthcare
48064,Kim,Fleming,Other,52,Singapore,Singapore,2024-12-13,SMB,Finance
48065,Carlos,Wood,Female,62,Canada,Vancouver,2025-03-18,Startup,Retail
48066,Barbara,Smith,Other,22,Canada,Toronto,2023-01-04,Startup,Marketing
48067,Cory,Fletcher,Female,30,India,Ahmedabad,2023-11-19,Enterprise,Education
48068,Joanne,Goodman,Female,31,Germany,Berlin,2023-07-21,Enterprise,Education
48069,Melissa,Jackson,Other,35,Germany,Berlin,2024-01-25,SMB,Marketing
48070,Michael,Erickson,Male,28,USA,Chicago,2022-07-13,Individual,Education
48071,Antonio,Beasley,Male,37,Germany,Berlin,2023-10-29,Startup,Technology
48072,Katherine,White,Other,60,Singapore,Singapore,2022-02-03,Startup,Technology
48073,Rachael,Fischer,Female,32,Australia,Sydney,2025-01-24,Enterprise,Retail
48074,David,Simmons,Other,45,Singapore,Singapore,2022-01-14,SMB,Marketing
48075,Andrew,Neal,Male,31,Singapore,Singapore,2022-06-02,Individual,Marketing
48076,Donna,Herrera,Female,24,Singapore,Singapore,2024-05-11,SMB,Education
48077,Jennifer,Herrera,Female,28,Singapore,Singapore,2022-06-21,SMB,Finance
48078,Daryl,Garcia,Male,39,Canada,Vancouver,2024-07-11,Startup,Finance
48079,Tasha,Tucker,Other,38,Canada,Vancouver,2023-09-13,SMB,Marketing
48080,Christine,Lozano,Female,34,Singapore,Singapore,2022-03-18,SMB,Healthcare
48081,Kyle,Dixon,Female,57,Australia,Melbourne,2024-07-22,Enterprise,Technology
48082,Emily,Schwartz,Male,49,USA,San Francisco,2022-03-16,SMB,Education
48083,Carrie,Powers,Other,49,Singapore,Singapore,2022-12-15,Enterprise,Marketing
48084,Donna,Hayes,Other,37,Australia,Melbourne,2022-03-05,Enterprise,Retail
48085,Molly,Ellis,Female,26,India,Ahmedabad,2024-05-08,SMB,Technology
48086,Angie,Wilkins,Female,53,Germany,Berlin,2023-10-10,Startup,Finance
48087,Ronald,Lara,Female,43,Canada,Vancouver,2024-06-11,Individual,Finance
48088,Zachary,Leach,Male,58,Singapore,Singapore,2024-12-11,Individual,Retail
48089,Autumn,Kelly,Male,65,India,Mumbai,2024-05-31,SMB,Healthcare
48090,Jennifer,Webb,Male,32,USA,San Francisco,2025-01-15,Enterprise,Technology
48091,David,Wilkinson,Female,45,USA,Chicago,2022-03-06,Enterprise,Healthcare
48092,Michael,Hernandez,Other,23,India,Ahmedabad,2023-08-10,Startup,Retail
48093,Joseph,Dalton,Male,50,India,Mumbai,2023-06-13,Individual,Healthcare
48094,Shane,Smith,Male,26,Australia,Melbourne,2024-08-26,SMB,Retail
48095,Sarah,Davis,Other,56,Singapore,Singapore,2024-12-20,Enterprise,Technology
48096,Michael,Bridges,Male,24,Singapore,Singapore,2022-02-16,Startup,Education
48097,Ronald,Nelson,Female,62,UK,London,2023-02-22,SMB,Retail
48098,Ryan,Ho,Female,65,Germany,Berlin,2024-10-04,Enterprise,Technology
48099,Hannah,Campbell,Other,33,Germany,Berlin,2024-12-05,Startup,Finance
48100,Kenneth,Lester,Female,44,USA,San Francisco,2023-04-30,Individual,Retail
48101,Kimberly,Torres,Other,62,Germany,Munich,2022-12-21,Individual,Education
48102,Rachael,Adams,Male,20,Germany,Munich,2022-05-11,Enterprise,Technology
48103,Sarah,Harvey,Female,30,Australia,Melbourne,2023-07-14,Enterprise,Technology
48104,Amy,Martin,Other,37,Singapore,Singapore,2025-04-03,Individual,Marketing
48105,Renee,Berry,Other,44,Germany,Munich,2022-03-09,SMB,Retail
48106,John,Hodge,Other,58,Australia,Sydney,2025-04-07,Individual,Marketing
48107,David,Poole,Other,49,Canada,Toronto,2023-04-13,Individual,Finance
48108,Eric,Huerta,Female,26,Australia,Sydney,2024-06-30,SMB,Retail
48109,Mark,Chang,Female,21,Germany,Berlin,2023-04-25,SMB,Marketing
48110,Vicki,Sellers,Female,25,Germany,Munich,2024-02-16,Enterprise,Retail
48111,Nicholas,Garza,Female,47,India,Mumbai,2023-03-01,SMB,Education
48112,Calvin,Henderson,Male,42,Canada,Vancouver,2022-05-15,Individual,Retail
48113,James,Hahn,Other,39,USA,Chicago,2022-10-18,Startup,Education
48114,Leslie,Mills,Male,62,Germany,Berlin,2022-03-25,Enterprise,Retail
48115,Barbara,Wilson,Other,59,UK,London,2023-09-29,Enterprise,Retail
48116,Cindy,Griffith,Female,31,USA,San Francisco,2023-09-07,SMB,Finance
48117,Sherry,Houston,Female,56,Germany,Munich,2023-09-11,SMB,Technology
48118,Peter,King,Other,26,India,Mumbai,2023-06-05,Enterprise,Technology
48119,Rachel,Lambert,Other,42,Australia,Melbourne,2023-08-09,Individual,Marketing
48120,Samantha,Williams,Male,41,Canada,Vancouver,2023-06-15,Startup,Healthcare
48121,Kristin,Montgomery,Female,33,India,Bangalore,2023-11-11,Individual,Marketing
48122,Christopher,Glenn,Other,18,Singapore,Singapore,2022-03-10,SMB,Technology
48123,Andrew,Moody,Female,34,USA,New York,2023-01-26,Enterprise,Marketing
48124,Susan,Neal,Other,54,UK,London,2022-08-17,SMB,Healthcare
48125,Tyler,Diaz,Male,57,India,Mumbai,2023-09-26,Enterprise,Marketing
48126,Debra,Dennis,Male,26,Australia,Sydney,2022-02-10,Enterprise,Healthcare
48127,Jamie,Anderson,Female,56,Australia,Sydney,2023-12-03,Individual,Marketing
48128,Erin,Fisher,Male,59,UK,Manchester,2024-02-07,Individual,Marketing
48129,Christopher,Chambers,Male,64,Germany,Munich,2024-02-18,Individual,Education
48130,Anne,Jimenez,Female,31,Germany,Berlin,2024-07-28,SMB,Education
48131,Robert,Williams,Male,48,Canada,Toronto,2022-04-10,SMB,Marketing
48132,Tracy,Holmes,Other,60,UK,London,2022-07-22,Startup,Marketing
48133,Jessica,Poole,Male,50,UK,Manchester,2025-04-05,SMB,Retail
48134,Ashley,Olsen,Other,55,Canada,Vancouver,2022-09-14,Individual,Marketing
48135,Chelsea,Barnes,Male,33,UK,London,2023-02-23,Startup,Retail
48136,Anna,Munoz,Other,47,USA,New York,2023-07-22,Individual,Retail
48137,Julie,Steele,Female,55,Canada,Toronto,2024-04-22,SMB,Technology
48138,Kelly,Stephens,Other,19,UK,London,2024-07-19,Startup,Finance
48139,Sara,Hall,Male,38,India,Bangalore,2023-10-21,SMB,Healthcare
48140,Richard,Payne,Male,43,USA,San Francisco,2023-08-31,SMB,Technology
48141,Shawna,Thornton,Female,26,Canada,Vancouver,2024-04-07,Enterprise,Education
48142,Laura,Leonard,Other,46,UK,Manchester,2024-04-08,Startup,Retail
48143,Jennifer,Phillips,Female,64,USA,San Francisco,2023-02-06,Enterprise,Education
48144,Randall,Hill,Female,65,Australia,Sydney,2025-01-13,Startup,Finance
48145,Joseph,Hardin,Male,59,Germany,Berlin,2023-09-01,Individual,Technology
48146,Phyllis,Watts,Other,51,USA,San Francisco,2022-04-11,Enterprise,Retail
48147,Zachary,Hall,Female,61,Germany,Munich,2023-06-21,Enterprise,Healthcare
48148,Debra,Hoffman,Male,33,Australia,Sydney,2024-01-18,Startup,Technology
48149,Tammy,Gonzalez,Female,34,UK,Manchester,2024-09-11,SMB,Finance
48150,Amanda,Boyer,Male,37,Singapore,Singapore,2022-04-17,SMB,Education
48151,Tiffany,Jones,Other,30,India,Ahmedabad,2022-03-21,SMB,Healthcare
48152,Rick,Mccarthy,Other,36,Australia,Sydney,2025-01-06,SMB,Healthcare
48153,Charlene,Griffin,Female,36,Canada,Toronto,2022-06-16,SMB,Education
48154,Martin,Evans,Female,54,India,Mumbai,2024-02-06,SMB,Marketing
48155,Jeffrey,Blackwell,Female,57,Germany,Berlin,2022-04-01,SMB,Marketing
48156,Lynn,Anderson,Female,34,Germany,Berlin,2025-02-09,SMB,Education
48157,Matthew,Bruce,Male,40,Australia,Melbourne,2022-03-10,Individual,Technology
48158,Donna,Parrish,Male,60,Australia,Sydney,2023-05-10,SMB,Technology
48159,Richard,Boyd,Other,44,India,Mumbai,2023-01-19,Startup,Retail
48160,Allen,Kennedy,Female,37,Australia,Sydney,2023-06-01,SMB,Technology
48161,Maureen,Hicks,Female,49,India,Mumbai,2024-12-06,Individual,Retail
48162,Tina,Thomas,Male,44,Singapore,Singapore,2024-12-26,Enterprise,Healthcare
48163,Robert,Jacobs,Female,35,Germany,Berlin,2024-12-18,SMB,Retail
48164,Megan,Scott,Female,42,UK,Manchester,2024-12-03,Enterprise,Technology
48165,David,Cooper,Other,37,India,Mumbai,2024-09-29,Individual,Technology
48166,Michael,Silva,Male,41,USA,Chicago,2022-03-20,Enterprise,Marketing
48167,Dawn,Harris,Female,25,Singapore,Singapore,2025-01-12,Enterprise,Retail
48168,Brett,Reid,Female,62,Singapore,Singapore,2023-10-05,Individual,Finance
48169,Sherri,Tran,Other,32,USA,Chicago,2024-10-05,SMB,Retail
48170,Thomas,Shannon,Other,52,USA,Chicago,2022-12-27,Individual,Education
48171,Sue,Chen,Male,61,Canada,Toronto,2022-11-30,Individual,Education
48172,Kelsey,Arellano,Male,42,Singapore,Singapore,2025-03-24,SMB,Healthcare
48173,Robert,Richard,Female,48,India,Bangalore,2023-06-17,SMB,Technology
48174,Joshua,Smith,Male,38,Australia,Melbourne,2022-12-06,Enterprise,Marketing
48175,Anthony,Wells,Male,41,USA,San Francisco,2022-12-16,Startup,Education
48176,Melinda,Holder,Male,47,Canada,Toronto,2022-04-02,Individual,Technology
48177,Shawn,Scott,Female,48,Australia,Sydney,2022-01-03,SMB,Finance
48178,Amy,Campbell,Other,63,Canada,Vancouver,2024-01-13,Individual,Technology
48179,Marissa,Cohen,Female,63,USA,Chicago,2024-06-19,Enterprise,Marketing
48180,Donald,Morris,Other,57,USA,Chicago,2024-03-23,SMB,Education
48181,Maria,Wong,Male,60,India,Bangalore,2023-11-17,Enterprise,Technology
48182,Vanessa,Cruz,Other,34,Singapore,Singapore,2024-08-29,Enterprise,Finance
48183,David,Henry,Other,50,Germany,Berlin,2024-11-17,Individual,Technology
48184,Mary,Boyd,Other,32,Germany,Munich,2022-06-07,Startup,Technology
48185,Melissa,Heath,Female,50,Canada,Vancouver,2023-07-27,Individual,Education
48186,Brittany,Maddox,Male,27,Canada,Toronto,2022-06-22,SMB,Marketing
48187,Ricky,Johnson,Male,65,Canada,Vancouver,2023-05-31,SMB,Healthcare
48188,Victoria,Davis,Male,59,Singapore,Singapore,2025-01-31,Enterprise,Finance
48189,Christopher,Perez,Female,30,UK,London,2023-04-24,SMB,Marketing
48190,William,Cole,Other,38,Singapore,Singapore,2023-11-07,Startup,Finance
48191,Amy,Hicks,Other,56,Germany,Munich,2023-03-14,Startup,Retail
48192,Matthew,Nunez,Female,41,Germany,Munich,2024-05-17,SMB,Healthcare
48193,Austin,Daniels,Female,56,USA,Chicago,2024-04-12,Startup,Education
48194,Debbie,Cruz,Male,34,Germany,Berlin,2022-08-01,Enterprise,Education
48195,Lynn,Barnes,Female,21,Australia,Sydney,2025-02-04,SMB,Technology
48196,Cindy,Harper,Other,27,Australia,Melbourne,2022-12-21,Enterprise,Healthcare
48197,Edwin,Clark,Male,52,Australia,Melbourne,2023-04-13,SMB,Marketing
48198,Dana,Lynch,Male,42,USA,New York,2024-12-09,Individual,Education
48199,Brandy,Sheppard,Other,65,Australia,Sydney,2024-04-11,SMB,Marketing
48200,Brian,Carter,Male,35,Canada,Toronto,2022-11-21,SMB,Healthcare
48201,Jasmine,Rivera,Female,43,USA,New York,2022-09-02,Individual,Education
48202,James,Wilson,Male,56,Canada,Toronto,2022-12-06,Startup,Finance
48203,Christian,Rodriguez,Male,59,Singapore,Singapore,2022-12-27,Enterprise,Finance
48204,Joshua,Arnold,Male,58,Singapore,Singapore,2022-10-18,Enterprise,Education
48205,Nicole,Brown,Female,47,Canada,Toronto,2025-01-17,Startup,Finance
48206,Leah,Ramsey,Female,19,UK,London,2022-08-29,Enterprise,Technology
48207,Eric,Hodge,Female,34,Singapore,Singapore,2022-02-20,Individual,Healthcare
48208,Christine,Wolf,Male,65,Singapore,Singapore,2023-06-21,SMB,Finance
48209,Lori,Dennis,Other,46,UK,London,2023-07-20,Individual,Healthcare
48210,Lori,Guzman,Female,32,Singapore,Singapore,2023-05-24,SMB,Retail
48211,Seth,Bauer,Other,48,India,Mumbai,2022-09-15,Enterprise,Retail
48212,Diana,Owens,Male,43,USA,San Francisco,2022-05-24,SMB,Technology
48213,Michelle,Norton,Other,43,Australia,Sydney,2023-11-10,Individual,Retail
48214,Kevin,Lawrence,Male,35,Canada,Toronto,2022-10-17,SMB,Education
48215,Stephen,Harris,Female,31,Germany,Munich,2024-10-28,Individual,Technology
48216,Gregory,Bates,Other,47,UK,London,2023-10-02,Individual,Marketing
48217,Michelle,Craig,Male,47,India,Bangalore,2022-04-27,Enterprise,Retail
48218,Sara,Vasquez,Female,30,India,Mumbai,2023-08-15,Enterprise,Finance
48219,Timothy,Martinez,Female,43,Germany,Berlin,2024-07-26,Startup,Technology
48220,Alexis,Randall,Other,63,Canada,Toronto,2022-07-28,Startup,Technology
48221,Wayne,Johnson,Other,45,Singapore,Singapore,2023-11-03,Individual,Technology
48222,Evan,Mccullough,Male,46,Germany,Berlin,2024-08-12,Individual,Technology
48223,Ryan,Fox,Male,50,Germany,Berlin,2024-02-16,Enterprise,Education
48224,Kristin,Brown,Other,39,UK,Manchester,2024-04-09,Individual,Education
48225,Stephen,Weaver,Female,50,India,Ahmedabad,2025-01-18,Enterprise,Retail
48226,Dennis,Flores,Male,19,UK,London,2022-01-18,Startup,Education
48227,William,Mitchell,Other,47,Singapore,Singapore,2024-05-01,Startup,Technology
48228,Erin,Bates,Male,35,UK,London,2022-10-29,SMB,Technology
48229,Juan,Walker,Male,19,UK,Manchester,2023-12-30,Startup,Marketing
48230,Michelle,Lamb,Female,38,India,Bangalore,2022-09-03,Individual,Technology
48231,Stephanie,Johnson,Male,48,Singapore,Singapore,2023-07-06,Enterprise,Marketing
48232,Ashley,Combs,Female,41,Canada,Toronto,2022-04-27,Enterprise,Finance
48233,Matthew,Jackson,Female,30,Canada,Toronto,2023-03-30,Individual,Marketing
48234,Jessica,Smith,Male,31,USA,Chicago,2022-04-09,Startup,Retail
48235,Richard,Yoder,Other,45,India,Ahmedabad,2022-03-17,SMB,Education
48236,Kathy,Ball,Male,56,India,Bangalore,2022-12-23,SMB,Technology
48237,Kenneth,Taylor,Female,43,UK,Manchester,2022-02-18,Startup,Technology
48238,Dorothy,Romero,Other,32,Canada,Vancouver,2022-08-26,SMB,Marketing
48239,Matthew,Thompson,Male,44,Australia,Melbourne,2023-01-13,SMB,Education
48240,John,Greene,Female,45,UK,London,2024-05-14,Enterprise,Marketing
48241,Roger,Mcmahon,Female,52,Singapore,Singapore,2022-12-16,Startup,Marketing
48242,Raymond,Avila,Male,37,USA,Chicago,2025-03-26,SMB,Education
48243,Eric,Hopkins,Male,51,India,Bangalore,2023-03-12,Individual,Finance
48244,John,Rodriguez,Other,38,USA,Chicago,2023-12-04,Startup,Marketing
48245,Cassandra,Smith,Female,22,India,Ahmedabad,2023-11-24,Individual,Technology
48246,Claire,Brewer,Male,54,UK,London,2023-01-26,SMB,Marketing
48247,Heather,Ramos,Other,46,Canada,Vancouver,2023-08-02,Individual,Finance
48248,Alicia,Stewart,Female,27,Australia,Sydney,2024-04-03,Individual,Healthcare
48249,Adam,Johnson,Other,49,USA,New York,2024-04-04,Startup,Retail
48250,Sarah,Copeland,Other,56,Australia,Sydney,2023-06-07,SMB,Healthcare
48251,Dennis,Shields,Female,30,Canada,Vancouver,2022-06-19,SMB,Retail
48252,Brittany,Garrett,Other,47,Germany,Berlin,2022-01-27,Individual,Technology
48253,Dennis,Thomas,Other,43,Canada,Vancouver,2023-12-27,Enterprise,Retail
48254,Michael,Johnson,Other,50,Canada,Vancouver,2025-03-24,Startup,Retail
48255,Joshua,Greer,Other,39,India,Mumbai,2023-06-10,SMB,Education
48256,Janet,Rubio,Female,52,India,Mumbai,2024-12-20,SMB,Finance
48257,Ethan,Miranda,Other,31,Germany,Berlin,2022-11-26,SMB,Marketing
48258,Megan,Henry,Female,49,India,Bangalore,2022-09-19,SMB,Finance
48259,Anthony,Smith,Other,52,Canada,Toronto,2024-08-13,Individual,Finance
48260,Sarah,Orr,Female,59,Singapore,Singapore,2023-01-28,Startup,Healthcare
48261,Joshua,Zamora,Other,53,UK,London,2022-10-18,Startup,Healthcare
48262,David,Rodriguez,Female,22,Singapore,Singapore,2022-04-16,SMB,Technology
48263,Rachel,Bautista,Female,28,UK,London,2022-01-01,Startup,Healthcare
48264,Larry,Murray,Female,42,Singapore,Singapore,2022-04-15,Startup,Finance
48265,Logan,Robinson,Female,36,Canada,Toronto,2023-04-03,SMB,Education
48266,Megan,Wallace,Male,44,Germany,Munich,2022-07-29,SMB,Retail
48267,Christopher,Smith,Female,23,India,Mumbai,2022-04-12,Individual,Technology
48268,Lisa,Riddle,Female,39,India,Ahmedabad,2022-10-22,Individual,Retail
48269,Daniel,Colon,Other,49,Singapore,Singapore,2023-12-05,Individual,Finance
48270,Eric,Evans,Female,37,Singapore,Singapore,2022-02-24,Startup,Education
48271,Marvin,Schmitt,Female,38,Singapore,Singapore,2024-12-25,Enterprise,Marketing
48272,Vanessa,Medina,Male,51,UK,London,2023-04-06,SMB,Retail
48273,Matthew,Bryant,Other,21,Canada,Toronto,2024-07-31,Individual,Retail
48274,Daniel,Paul,Male,27,India,Bangalore,2024-12-13,Individual,Technology
48275,Todd,Collier,Other,23,Singapore,Singapore,2022-08-06,SMB,Healthcare
48276,Jon,Alexander,Other,20,India,Mumbai,2022-12-20,SMB,Technology
48277,Ana,Riggs,Male,33,Australia,Melbourne,2023-12-26,SMB,Healthcare
48278,Julie,Brown,Other,48,India,Ahmedabad,2023-07-25,Startup,Education
48279,Joseph,Kim,Male,29,Germany,Munich,2023-07-28,Startup,Technology
48280,Arthur,Glover,Male,28,Australia,Melbourne,2022-11-18,Enterprise,Finance
48281,Carrie,Green,Male,33,Germany,Munich,2024-04-30,SMB,Healthcare
48282,David,Sanchez,Male,43,Singapore,Singapore,2024-08-12,Startup,Marketing
48283,Jesse,Park,Other,34,India,Mumbai,2024-06-04,Individual,Marketing
48284,Victoria,Franklin,Other,59,Canada,Vancouver,2025-04-06,Startup,Education
48285,Megan,Anderson,Other,65,Australia,Melbourne,2022-06-18,SMB,Marketing
48286,Crystal,Collins,Female,38,Australia,Melbourne,2025-04-09,Individual,Finance
48287,Cindy,Higgins,Female,50,Canada,Toronto,2022-02-07,Individual,Education
48288,Brittany,Perez,Other,21,Singapore,Singapore,2024-09-02,Individual,Marketing
48289,Sarah,Rodriguez,Other,64,UK,London,2024-01-28,Enterprise,Marketing
48290,Justin,Franklin,Female,37,Singapore,Singapore,2024-09-09,Startup,Finance
48291,Dwayne,Livingston,Male,44,Canada,Vancouver,2022-10-30,SMB,Education
48292,Anna,Morton,Male,38,Canada,Toronto,2022-01-18,Enterprise,Retail
48293,Matthew,Douglas,Female,62,Australia,Sydney,2023-11-12,Individual,Marketing
48294,Gregory,Cortez,Other,24,India,Mumbai,2025-02-04,SMB,Marketing
48295,Jennifer,Lewis,Female,54,UK,London,2024-04-13,Enterprise,Retail
48296,Cynthia,Morris,Other,34,USA,New York,2024-10-31,Startup,Healthcare
48297,Michelle,Higgins,Female,44,USA,Chicago,2023-06-28,Startup,Technology
48298,Cameron,Rogers,Male,56,UK,London,2024-04-07,SMB,Finance
48299,Ashley,Ayala,Male,54,Canada,Vancouver,2023-04-28,SMB,Marketing
48300,Nicole,Guzman,Male,57,Singapore,Singapore,2022-08-02,Individual,Finance
48301,James,Lamb,Male,20,Germany,Munich,2023-07-01,Individual,Marketing
48302,Brooke,Mendoza,Male,48,Canada,Toronto,2024-08-08,Startup,Finance
48303,Terri,Davis,Other,24,India,Ahmedabad,2022-07-03,Startup,Finance
48304,Allison,Black,Female,64,India,Bangalore,2024-09-09,Startup,Education
48305,Michael,Brady,Female,38,Germany,Munich,2024-03-10,Individual,Education
48306,Jacob,Parker,Male,59,Germany,Munich,2023-06-03,Individual,Retail
48307,Mario,Wallace,Other,50,UK,Manchester,2022-05-07,Startup,Marketing
48308,William,Woods,Male,35,India,Mumbai,2024-06-15,Enterprise,Education
48309,Taylor,Jones,Other,53,Germany,Munich,2022-09-05,Startup,Healthcare
48310,Amy,Wilson,Other,29,Singapore,Singapore,2023-01-01,SMB,Education
48311,Cindy,Burgess,Male,39,USA,San Francisco,2023-07-28,SMB,Technology
48312,Molly,Hall,Female,55,Germany,Berlin,2022-05-13,Individual,Marketing
